snap,cloud,time_value,c_coord_X,c_coord_Y,c_coord_Z,Peak_Density
412,cloud-3,4.5501953125000005,106.6258692895814,205.67499375886467,36.80630502128952,13918.981351740773
412,cloud-4,4.5501953125000005,138.89103941393392,213.15194793630164,28.643210651321624,11075.340242902315
412,cloud-5,4.5501953125000005,132.71513669248895,213.8233474895146,26.165475730446076,10223.721998884252
411,cloud-0,4.55,227.9804823183314,180.3472330446013,69.83200056618011,9708179511.94995
411,cloud-1,4.55,210.58427086590223,211.91820804838167,64.4150045337554,35681.8057882056
411,cloud-2,4.55,136.2330379762972,214.58369865251302,27.96171821258139,22136.298461019353
411,cloud-3,4.55,106.62606486025186,205.6751145612234,36.80615092921846,13810.662737558534
411,cloud-4,4.55,138.89064985733393,213.15201462698866,28.643335947543164,11088.999865021395
411,cloud-5,4.55,132.71473964251268,213.8238484736926,26.166006860892537,10217.181891474407
410,cloud-0,4.5498046875,227.9807916318636,180.34781782494133,69.83190576732736,7624863613.818256
410,cloud-1,4.5498046875,210.58403875671905,211.91863851367467,64.41500165769459,35480.754086046945
410,cloud-2,4.5498046875,136.2324356009179,214.58383057528994,27.96222277662298,22061.101526007486
410,cloud-3,4.5498046875,106.62628575616475,205.675238709189,36.806006251533404,13700.40334999487
410,cloud-4,4.5498046875,138.8902602737257,213.1520813812519,28.643461258791806,11102.647473622646
410,cloud-5,4.5498046875,132.71434248963268,213.8243494560199,26.166537922323997,10210.522995711919
409,cloud-0,4.549609375,227.98107191622853,180.34851313353326,69.83186323789471,6064454050.485161
409,cloud-1,4.549609375,210.58381268660779,211.91907600094027,64.41499388184229,35412.199762356606
409,cloud-2,4.549609375,136.23183378861336,214.583962136983,27.962727760280586,21984.93512058819
409,cloud-3,4.549609375,106.62651884194197,205.67537308877053,36.8058603094334,13562.489029667722
409,cloud-4,4.549609375,138.88987066148167,213.1521481990177,28.64358658039805,11116.306783371616
409,cloud-5,4.549609375,132.71394523142862,213.8248504363175,26.167068913134017,10203.753045638425
408,cloud-0,4.5494140625,227.98136594432506,180.34916785281223,69.83177743899984,4766607184.175519
408,cloud-1,4.5494140625,210.58358638062674,211.91951352311833,64.41498631166985,35344.21310555343
408,cloud-2,4.5494140625,136.23123246324673,214.584093173296,27.96323302123892,21907.55871879647
408,cloud-3,4.5494140625,106.62675078129757,205.6755077104967,36.805727065705526,13432.49719404359
408,cloud-4,4.5494140625,138.88948102049247,213.15221507742146,28.64371190935333,11130.056218783537
408,cloud-5,4.5494140625,132.713547865279,213.82535141427758,26.16759983135728,10196.884510857291
407,cloud-0,4.5492187500000005,227.98166049498445,180.34984044772852,69.83170097540437,3711126887.738654
407,cloud-1,4.5492187500000005,210.58335985243897,211.9199510639499,64.41497895051617,35277.070596433696
407,cloud-2,4.5492187500000005,136.2306309123343,214.58422238636533,27.963738170758575,21830.223229331965
407,cloud-3,4.5492187500000005,106.6269799574234,205.6756416218463,36.80560694910611,13312.942767619797
407,cloud-4,4.5492187500000005,138.8890913556674,213.15228201805826,28.643837237962202,11144.035295669326
407,cloud-5,4.5492187500000005,132.71315038791812,213.8258523896016,26.16813067436101,10189.937568734473
406,cloud-0,4.548828125,227.9822241507084,180.35118296422658,69.83154744686561,2308631343.1233325
406,cloud-1,4.548828125,210.58290619072926,211.92082593933392,64.41496493165107,35145.71763023183
406,cloud-2,4.548828125,136.22942958378397,214.5844875317902,27.96474830578329,21621.26615657943
406,cloud-3,4.548828125,106.6314566913129,205.67573633350398,36.806664845555886,13241.118614879071
406,cloud-4,4.548828125,138.88831203323528,213.1524160162386,28.644087809397888,11171.732681832747
406,cloud-5,4.548828125,132.71235500296547,213.82685432957263,26.169192093006885,10175.581768131307
405,cloud-0,4.5484375,227.98279486676748,180.35255369183838,69.83140691000128,1523710860.7519567
405,cloud-1,4.5484375,210.58245192747145,211.92170051741783,64.41495179217085,35014.98789307515
405,cloud-2,4.5484375,136.2282344867187,214.58477208292163,27.96576413068314,21464.05942211132
405,cloud-3,4.5484375,106.63166359165757,205.6759175756056,36.80662642275506,13250.055039044273
405,cloud-4,4.5484375,138.8875326773571,213.15255016384629,28.644338282728356,11199.341811131964
405,cloud-5,4.5484375,132.71155914040477,213.82785625989817,26.17025320305234,10160.685661411664
404,cloud-0,4.548046875,227.98342818153884,180.35375403064657,69.83113529736582,1048390692.147707
404,cloud-1,4.548046875,210.58199327959778,211.9225816541163,64.41493743616718,34889.0740880317
404,cloud-2,4.548046875,136.22704406952235,214.58505767776353,27.966784768721027,21305.78267127247
404,cloud-3,4.548046875,106.62923283175448,205.67619796109093,36.80584171022218,13411.92013867371
404,cloud-4,4.548046875,138.8867532967827,213.1526844263717,28.644588634041412,11227.3574302763
404,cloud-5,4.548046875,132.71076277051046,213.8288581784661,26.171313983396743,10145.314889922596
403,cloud-0,4.54765625,227.98392992585437,180.35528321251198,69.83106729482313,765631546.4204817
403,cloud-1,4.54765625,210.58153272960652,211.92344825163897,64.41491546701207,34719.39391030801
403,cloud-2,4.54765625,136.22586103392726,214.58534495454708,27.967812479359623,21149.88595738655
403,cloud-3,4.54765625,106.62944739474469,205.67638776317418,36.805824033413955,13449.957683159679
403,cloud-4,4.54765625,138.88597388050488,213.15281876300224,28.644838847522806,11256.709364616512
403,cloud-5,4.54765625,132.70996587494,213.82986009526707,26.172374395585052,10129.622587303633
402,cloud-0,4.546875,227.98499873907326,180.35823213157073,69.83080178236247,433855855.3564918
402,cloud-1,4.546875,210.5806180267711,211.92518082185177,64.4148673495464,34480.61486922378
402,cloud-2,4.546875,136.2235038356935,214.58592073724327,27.969881420793456,20828.137845207235
402,cloud-3,4.546875,106.62987975812169,205.67676983710504,36.8057881663982,13522.456999017018
402,cloud-4,4.546875,138.88441515665596,213.1530867317524,28.64533849801785,11312.060172724716
402,cloud-5,4.546875,132.70837007150428,213.83186398876597,26.174493782574018,10095.818132990536
401,cloud-0,4.54609375,227.9861212887464,180.36091942836018,69.83037145977951,271516573.2046876
401,cloud-1,4.54609375,210.5787637667181,211.92047050994609,64.41487597427835,34347.6245899971
401,cloud-2,4.54609375,136.22114554466788,214.58649973171111,27.97195116075126,20502.16293121434
401,cloud-3,4.54609375,106.63031618227927,205.67715461006026,36.80575199453597,13590.976280469089
401,cloud-4,4.54609375,138.88285610337942,213.15335353516815,28.645837616612052,11363.204191437633
401,cloud-5,4.54609375,132.70677192245518,213.83386799666124,26.17661140604366,10059.263547628483
400,cloud-0,4.5453125000000005,227.98732766790582,180.36340285736037,69.8297657329158,184533737.19307145
400,cloud-1,4.5453125000000005,210.5778470573535,211.9221957036407,64.41482546875307,34342.89005255968
400,cloud-2,4.5453125000000005,136.21879121091726,214.5870780823821,27.97402162610001,20162.01699923584
400,cloud-3,4.5453125000000005,106.6307573847231,205.67753944099812,36.80571512723179,13656.653389566354
400,cloud-4,4.5453125000000005,138.88129639993267,213.15361828758478,28.646336611102356,11410.37988637328
400,cloud-5,4.5453125000000005,132.7051711058024,213.8358721451117,26.17872693151878,10020.115788634932
399,cloud-0,4.54453125,227.98835928952468,180.36646206239539,69.82949198100933,130504120.65060215
